tribunal_enc,tema_enc,taxa_vitoria_juiz,taxa_vitoria_tribunal,taxa_vitoria_tema,prec_norm,qualidade_provas,segundo_grau,label,numero_processo
8,729,0.578,0.5578817733990148,0.5925925925925926,0.8333333333333334,1,0,0,08005757920238205128
8,316,0.5527950310559007,0.5578817733990148,0.39705882352941174,1.0,1,0,0,08005772020208205107
8,944,0.578,0.5578817733990148,0.21985157699443414,1.0,1,0,0,08005799120218205159
8,721,0.578,0.5578817733990148,0.32460732984293195,1.0,1,0,0,08005821220208205117
8,368,0.578,0.5578817733990148,0.4620938628158845,1.0,1,0,1,08005825120218205125
8,1032,0.4426229508196721,0.5578817733990148,0.7142857142857143,1.0,1,0,0,08005832520238205106
8,426,0.5,0.5578817733990148,0.937984496124031,1.0,1,0,1,08005860320218205121
8,344,0.5527950310559007,0.5578817733990148,0.6033519553072626,1.0,1,0,0,08005903520238205100
8,1007,0.578,0.5578817733990148,0.958904109589041,0.9666666666666667,1,0,1,08005916120218205109
8,1007,0.6545454545454545,0.5578817733990148,0.958904109589041,1.0,1,0,1,08005964720218205121
8,316,0.578,0.5578817733990148,0.39705882352941174,1.0,1,0,1,08005980920208205135
8,426,0.578,0.5578817733990148,0.937984496124031,1.0,1,0,1,08006031720228205117
8,377,0.5833333333333334,0.5578817733990148,0.623721881390593,1.0,1,0,1,08006032120208205106
8,96,0.578,0.5578817733990148,0.7434701492537313,1.0,1,0,0,08006034520218205119
8,451,0.5,0.5578817733990148,0.7918781725888325,1.0,1,0,0,08006052520218205148
8,426,0.578,0.5578817733990148,0.937984496124031,1.0,1,0,1,08006058420228205117
8,817,0.4117647058823529,0.5578817733990148,0.6153846153846154,0.8,1,0,1,08006066320218205001
8,266,0.578,0.5578817733990148,1.0,1.0,1,0,1,08006067320228205148
8,719,0.5,0.5578817733990148,0.49056603773584906,0.8666666666666667,1,0,0,08006070420208205124
8,378,0.578,0.5578817733990148,0.3936651583710407,0.8333333333333334,1,0,0,08006092220228205150
8,990,0.5527950310559007,0.5578817733990148,0.40816326530612246,1.0,1,0,0,08006093620228205113
8,378,0.6956521739130435,0.5578817733990148,0.3936651583710407,1.0,1,0,1,08006111320208205004
8,167,0.625,0.5578817733990148,0.8448275862068966,1.0,1,0,1,08006115120228205001
8,723,0.46875,0.5578817733990148,0.4738955823293173,1.0,1,0,1,08006137520238205004
8,721,0.578,0.5578817733990148,0.32460732984293195,1.0,1,0,1,08006148220208205160
8,377,0.578,0.5578817733990148,0.623721881390593,1.0,1,0,0,08006186820228205122
8,823,0.8125,0.5578817733990148,0.5,0.6333333333333333,1,1,1,08006193020218200000
8,316,0.1724137931034483,0.5578817733990148,0.39705882352941174,1.0,1,0,0,08006205220238205106
8,338,0.578,0.5578817733990148,0.9285714285714286,1.0,1,0,1,08006261520218205111
8,818,0.43243243243243246,0.5578817733990148,0.588469184890656,0.9,1,0,0,08006281020248205004
8,454,0.5527950310559007,0.5578817733990148,0.4473684210526316,1.0,1,0,1,08006303020228205107
8,426,0.578,0.5578817733990148,0.937984496124031,1.0,1,0,1,08006316820218205133
8,471,0.5527950310559007,0.5578817733990148,0.7045454545454546,1.0,1,0,1,08006319820208205102
8,721,0.578,0.5578817733990148,0.32460732984293195,1.0,1,0,0,08006320220218205150
8,944,0.578,0.5578817733990148,0.21985157699443414,0.6333333333333333,1,0,0,08006352420218205160
8,464,0.578,0.5578817733990148,0.4942528735632184,1.0,1,0,1,08006394420228205122
8,426,0.578,0.5578817733990148,0.937984496124031,1.0,1,0,1,08006404120228205118
8,477,0.7109826589595376,0.5578817733990148,0.9166666666666666,1.0,1,0,1,08006431220208205103
8,945,0.578,0.5578817733990148,0.24285714285714285,1.0,1,0,1,08006438320238205110
8,721,0.578,0.5578817733990148,0.32460732984293195,1.0,1,0,0,08006481920228205150
8,369,0.578,0.5578817733990148,0.2864583333333333,0.9,1,0,0,08006490320228205118
8,721,0.5527950310559007,0.5578817733990148,0.32460732984293195,1.0,1,0,1,08006498420238205112
8,818,0.5,0.5578817733990148,0.588469184890656,0.6333333333333333,1,0,0,08006523720228205124
8,340,0.578,0.5578817733990148,0.5405405405405406,0.7,1,0,0,08006560420228205115
8,945,0.578,0.5578817733990148,0.24285714285714285,1.0,1,0,1,08006562920238205160
8,727,0.5527950310559007,0.5578817733990148,0.5517241379310345,1.0,1,0,1,08006570520208205100
8,363,0.578,0.5578817733990148,0.4742268041237113,1.0,1,0,0,08006573720238205120
8,818,0.578,0.5578817733990148,0.588469184890656,1.0,1,0,1,08006598220218205150
8,316,0.4426229508196721,0.5578817733990148,0.39705882352941174,1.0,1,0,0,08006617720228205001
8,729,0.5527950310559007,0.5578817733990148,0.5925925925925926,1.0,1,0,1,08006648820208205102
8,1003,0.578,0.5578817733990148,1.0,1.0,1,0,1,08006649320228205110
8,818,0.5527950310559007,0.5578817733990148,0.588469184890656,1.0,1,0,1,08006658720208205162
8,1007,0.578,0.5578817733990148,0.958904109589041,1.0,1,0,1,08006703820228205163
8,372,0.578,0.5578817733990148,0.34210526315789475,0.6,1,0,0,08006737020208205160
8,379,0.43243243243243246,0.5578817733990148,0.4339622641509434,1.0,1,0,0,08006758620218205004
8,324,0.578,0.5578817733990148,0.47058823529411764,1.0,1,0,1,08006816420218205143
8,150,0.5527950310559007,0.5578817733990148,0.6363636363636364,1.0,1,0,1,08006820620208205104
8,1007,0.578,0.5578817733990148,0.958904109589041,1.0,1,0,1,08006833320218205111
8,328,0.7109826589595376,0.5578817733990148,0.8823529411764706,1.0,1,0,1,08006857020208205100
8,944,0.578,0.5578817733990148,0.21985157699443414,1.0,1,0,0,08006870920228205120
8,944,0.578,0.5578817733990148,0.21985157699443414,0.6,1,0,0,08006872020218205160
8,451,0.6545454545454545,0.5578817733990148,0.7918781725888325,1.0,1,0,1,08006887920218205103
8,1007,0.578,0.5578817733990148,0.958904109589041,1.0,1,0,1,08006895620218205138
8,316,0.5527950310559007,0.5578817733990148,0.39705882352941174,0.5666666666666667,1,0,0,08006897120208205112
8,1003,0.578,0.5578817733990148,1.0,1.0,1,0,1,08006898520228205117
8,116,0.578,0.5578817733990148,0.26666666666666666,1.0,1,0,0,08006932020208205109
8,456,0.578,0.5578817733990148,0.7,1.0,1,0,1,08006953820228205135
8,361,0.578,0.5578817733990148,0.9797297297297297,0.5333333333333333,1,0,1,08006960720208205163
8,717,0.578,0.5578817733990148,0.4684431977559607,1.0,1,0,0,08006979320238205160
8,944,0.578,0.5578817733990148,0.21985157699443414,0.9,1,0,0,08007016420228205161
8,330,0.578,0.5578817733990148,0.8333333333333334,0.9333333333333333,1,0,1,08007049120228205137
8,393,0.578,0.5578817733990148,1.0,0.7333333333333333,1,0,1,08007056920238205128
8,862,0.5,0.5578817733990148,0.13333333333333333,1.0,1,0,0,08007097420208205108
8,393,0.578,0.5578817733990148,1.0,0.9,1,0,1,08007118820208205158
8,612,0.578,0.5578817733990148,0.14285714285714285,1.0,1,0,0,08007139020208205115
8,363,0.578,0.5578817733990148,0.4742268041237113,1.0,1,0,1,08007142020228205143
8,316,0.578,0.5578817733990148,0.39705882352941174,1.0,1,0,1,08007144120218205115
8,472,0.578,0.5578817733990148,0.4024024024024024,0.8,1,0,1,08007150520218205122
8,717,0.578,0.5578817733990148,0.4684431977559607,1.0,1,0,0,08007174320208205143
8,426,0.578,0.5578817733990148,0.937984496124031,1.0,1,0,1,08007188820218205144
8,717,0.578,0.5578817733990148,0.4684431977559607,1.0,1,0,0,08007201820218205125
8,155,0.8333333333333334,0.5578817733990148,0.5714285714285714,0.7,1,1,1,08007203320228200000
8,431,0.6666666666666666,0.5578817733990148,1.0,0.8,1,1,1,08007264020228200000
8,449,0.578,0.5578817733990148,0.4576271186440678,1.0,1,0,1,08007268220238205148
8,731,0.5,0.5578817733990148,0.7272727272727273,1.0,1,0,0,08007287020228205121
8,361,0.578,0.5578817733990148,0.9797297297297297,0.9666666666666667,1,0,1,08007287120218205132
8,440,0.6545454545454545,0.5578817733990148,0.3,0.5,1,0,1,08007310420218205107
8,944,0.578,0.5578817733990148,0.21985157699443414,1.0,1,0,0,08007344720228205131
8,22,0.578,0.5578817733990148,0.7890127388535032,1.0,1,0,1,08007365820218205161
8,369,0.6545454545454545,0.5578817733990148,0.2864583333333333,1.0,1,0,0,08007372420208205114
8,369,0.578,0.5578817733990148,0.2864583333333333,1.0,1,0,0,08007383720208205137
8,880,1.0,0.5578817733990148,0.9696969696969697,0.43333333333333335,1,0,1,08007402220238205001
8,358,0.578,0.5578817733990148,0.9594594594594594,0.5666666666666667,1,0,1,08007460920248205158
8,542,0.578,0.5578817733990148,0.3235294117647059,1.0,1,0,0,08007466920248205138
8,182,0.6545454545454545,0.5578817733990148,1.0,0.8,1,0,1,08007505020218205126
8,1006,0.6545454545454545,0.5578817733990148,1.0,1.0,1,0,1,08007544420218205108
8,260,0.578,0.5578817733990148,0.0,0.9,1,0,0,08007548020238205138
8,393,0.7109826589595376,0.5578817733990148,1.0,0.7666666666666667,1,0,1,08007582320228205116
8,1097,0.5527950310559007,0.5578817733990148,0.0,1.0,1,0,0,08007595120218205113
8,1007,0.578,0.5578817733990148,0.958904109589041,1.0,1,0,1,08007621820218205109
8,377,0.578,0.5578817733990148,0.623721881390593,1.0,1,0,1,08007633420208205110
8,363,0.578,0.5578817733990148,0.4742268041237113,1.0,1,0,0,08007652620208205135
8,186,0.6545454545454545,0.5578817733990148,1.0,1.0,1,0,1,08007654420208205129
8,316,0.4426229508196721,0.5578817733990148,0.39705882352941174,0.9,1,0,0,08007682420228205001
8,443,0.4090909090909091,0.5578817733990148,1.0,1.0,1,0,1,08007686820208205106
8,12,0.578,0.5578817733990148,0.5714285714285714,0.5666666666666667,1,0,1,08007696520218205123
8,717,0.5527950310559007,0.5578817733990148,0.4684431977559607,0.9,1,0,0,08007730320238205101
8,1007,0.578,0.5578817733990148,0.958904109589041,1.0,1,0,1,08007735520208205150
8,22,0.578,0.5578817733990148,0.7890127388535032,1.0,1,0,0,08007741120228205137
8,426,0.5,0.5578817733990148,0.937984496124031,0.8666666666666667,1,0,1,08007763420238205108
8,344,0.578,0.5578817733990148,0.6033519553072626,1.0,1,0,1,08007801020208205130
8,316,0.7109826589595376,0.5578817733990148,0.39705882352941174,1.0,1,0,0,08007810920218205114
8,316,0.16666666666666666,0.5578817733990148,0.39705882352941174,1.0,1,0,0,08007839020228205001
8,425,0.578,0.5578817733990148,0.88,1.0,1,0,0,08007869020218205159
8,377,0.578,0.5578817733990148,0.623721881390593,1.0,1,0,0,08007895520238205133
8,112,0.8,0.5578817733990148,0.7875751503006012,1.0,1,0,1,08007926420238205600
8,691,0.578,0.5578817733990148,0.48,1.0,1,0,0,08007960920208205115
8,377,0.578,0.5578817733990148,0.623721881390593,1.0,1,0,1,08007988920208205143
8,898,0.578,0.5578817733990148,0.7857142857142857,1.0,1,0,1,08007992520218205148
8,818,0.5527950310559007,0.5578817733990148,0.588469184890656,1.0,1,0,0,08007999420208205104
8,316,0.4426229508196721,0.5578817733990148,0.39705882352941174,1.0,1,0,0,08008011420228205001
8,818,0.578,0.5578817733990148,0.588469184890656,1.0,1,0,1,08008045920208205123
8,393,0.578,0.5578817733990148,1.0,0.9333333333333333,1,0,1,08008089820228205132
8,449,0.4090909090909091,0.5578817733990148,0.4576271186440678,1.0,1,0,1,08008112920208205001
8,377,0.578,0.5578817733990148,0.623721881390593,1.0,1,0,1,08008126020208205115
8,1114,0.5527950310559007,0.5578817733990148,0.7222222222222222,1.0,1,0,0,08008129720238205101
8,768,0.5527950310559007,0.5578817733990148,0.2222222222222222,1.0,1,0,1,08008137320238205104
8,721,0.5527950310559007,0.5578817733990148,0.32460732984293195,1.0,1,0,1,08008160420238205112
8,363,0.578,0.5578817733990148,0.4742268041237113,1.0,1,0,1,08008192220208205125
8,721,0.578,0.5578817733990148,0.32460732984293195,1.0,1,0,1,08008258120218205161
8,996,0.7109826589595376,0.5578817733990148,0.6035502958579881,1.0,1,0,1,08008273720218205101
8,378,0.578,0.5578817733990148,0.3936651583710407,0.9666666666666667,1,0,0,08008331420238205153
8,425,0.578,0.5578817733990148,0.88,1.0,1,0,0,08008342420218205135
8,369,0.5833333333333334,0.5578817733990148,0.2864583333333333,0.6666666666666666,1,0,0,08008376620218205106
8,393,0.578,0.5578817733990148,1.0,0.9666666666666667,1,0,1,08008432520228205143
8,1133,0.2222222222222222,0.5578817733990148,0.30434782608695654,1.0,1,0,1,08008433420208205001
8,944,0.578,0.5578817733990148,0.21985157699443414,1.0,1,0,0,08008455320218205135
8,717,0.578,0.5578817733990148,0.4684431977559607,1.0,1,0,0,08008461520238205120
8,405,1.0,0.5578817733990148,0.6875,0.5666666666666667,1,1,1,08008465420208200000
8,405,0.8,0.5578817733990148,0.6875,0.5666666666666667,1,1,1,08008473920208200000
8,405,0.5384615384615384,0.5578817733990148,0.6875,0.4666666666666667,1,1,0,08008482420208200000
8,378,0.5527950310559007,0.5578817733990148,0.3936651583710407,0.6333333333333333,1,0,0,08008485520228205108
8,338,0.6545454545454545,0.5578817733990148,0.9285714285714286,0.8,1,0,1,08008488920218205108
8,154,0.578,0.5578817733990148,0.75,0.9,1,0,0,08008526220228205118
8,426,0.8333333333333334,0.5578817733990148,0.937984496124031,0.7666666666666667,1,1,1,08008529020228200000
8,717,0.5527950310559007,0.5578817733990148,0.4684431977559607,1.0,1,0,1,08008533620208205112
8,393,0.7109826589595376,0.5578817733990148,1.0,0.7666666666666667,1,0,1,08008557620208205121
8,393,0.6545454545454545,0.5578817733990148,1.0,0.5,1,0,1,08008564820218205114
8,404,0.36363636363636365,0.5578817733990148,0.5,0.4666666666666667,1,1,1,08008612320208200000
8,369,0.578,0.5578817733990148,0.2864583333333333,0.9,1,0,0,08008642220218205115
8,463,0.5527950310559007,0.5578817733990148,0.5723270440251572,1.0,1,0,1,08008655220218205100
8,944,0.578,0.5578817733990148,0.21985157699443414,1.0,1,0,0,08008663120228205123
8,363,0.578,0.5578817733990148,0.4742268041237113,1.0,1,0,0,08008676520238205160
8,472,0.578,0.5578817733990148,0.4024024024024024,0.8333333333333334,1,0,0,08008728120218205120
8,717,0.5527950310559007,0.5578817733990148,0.4684431977559607,1.0,1,0,1,08008729520228205104
8,369,0.578,0.5578817733990148,0.2864583333333333,0.6,1,0,0,08008736320228205142
8,363,0.578,0.5578817733990148,0.4742268041237113,1.0,1,0,1,08008759820208205143
8,607,0.578,0.5578817733990148,0.5555555555555556,1.0,1,0,1,08008771520228205138
8,363,0.578,0.5578817733990148,0.4742268041237113,0.9333333333333333,1,0,0,08008807720208205125
8,27,0.578,0.5578817733990148,0.760806916426513,1.0,1,0,1,08008832820218205600
8,15,0.578,0.5578817733990148,0.7692307692307693,1.0,1,0,1,08008886520218205110
8,125,0.578,0.5578817733990148,0.30198019801980197,1.0,1,0,0,08008910920208205125
8,471,0.5527950310559007,0.5578817733990148,0.7045454545454546,1.0,1,0,1,08008951320238205102
8,1003,0.578,0.5578817733990148,1.0,1.0,1,0,1,08008968320218205161
8,721,0.578,0.5578817733990148,0.32460732984293195,1.0,1,0,0,08008988620218205150
8,818,0.578,0.5578817733990148,0.588469184890656,1.0,1,0,1,08008989820208205125
8,330,0.7109826589595376,0.5578817733990148,0.8333333333333334,1.0,1,0,1,08008995220228205145
8,180,0.5,0.5578817733990148,0.0963855421686747,1.0,1,0,0,08009010720218205129
8,810,0.578,0.5578817733990148,0.7037037037037037,1.0,1,0,0,08009017420228205160
8,641,0.6545454545454545,0.5578817733990148,0.3488372093023256,1.0,1,0,0,08009048820228205108
8,167,0.7109826589595376,0.5578817733990148,0.8448275862068966,0.8333333333333334,1,0,0,08009079220218205103
8,358,0.7109826589595376,0.5578817733990148,0.9594594594594594,1.0,1,0,1,08009080820218205126
8,358,0.578,0.5578817733990148,0.9594594594594594,0.43333333333333335,1,0,1,08009095720228205158
8,167,0.7109826589595376,0.5578817733990148,0.8448275862068966,0.5666666666666667,1,0,1,08009113220218205103
8,1040,0.578,0.5578817733990148,0.7945945945945946,1.0,1,0,0,08009122720228205153
8,316,0.6545454545454545,0.5578817733990148,0.39705882352941174,0.7666666666666667,1,0,0,08009127020208205129
8,393,1.0,0.5578817733990148,1.0,1.0,1,0,1,08009198720228205001
8,354,0.578,0.5578817733990148,0.5,1.0,1,0,1,08009207420208205120
8,818,0.48,0.5578817733990148,0.588469184890656,0.8333333333333334,1,0,0,08009272120238205004
8,345,0.5527950310559007,0.5578817733990148,0.7777777777777778,1.0,1,0,1,08009272420238205100
8,456,0.578,0.5578817733990148,0.7,1.0,1,0,1,08009274120228205138
8,456,0.578,0.5578817733990148,0.7,1.0,1,0,1,08009291120228205138
8,727,0.578,0.5578817733990148,0.5517241379310345,1.0,1,0,0,08009294820218205137
8,372,0.578,0.5578817733990148,0.34210526315789475,1.0,1,0,1,08009315420218205125
8,818,0.6818181818181818,0.5578817733990148,0.588469184890656,1.0,1,0,1,08009341820208205004
8,641,0.5,0.5578817733990148,0.3488372093023256,1.0,1,0,1,08009346020218205108
8,810,0.578,0.5578817733990148,0.7037037037037037,1.0,1,0,1,08009366820218205160
8,451,0.578,0.5578817733990148,0.7918781725888325,1.0,1,0,1,08009437920228205110
8,862,0.6545454545454545,0.5578817733990148,0.13333333333333333,1.0,1,0,0,08009491120218205114
8,471,0.5527950310559007,0.5578817733990148,0.7045454545454546,1.0,1,0,1,08009506920208205101
8,727,0.578,0.5578817733990148,0.5517241379310345,1.0,1,0,0,08009512520208205143
8,945,0.578,0.5578817733990148,0.24285714285714285,1.0,1,0,1,08009530720218205160
8,393,0.7109826589595376,0.5578817733990148,1.0,1.0,1,0,1,08009534120238205126
8,810,0.578,0.5578817733990148,0.7037037037037037,1.0,1,0,1,08009548920218205160
8,358,0.7109826589595376,0.5578817733990148,0.9594594594594594,1.0,1,0,1,08009581020208205113
8,369,0.578,0.5578817733990148,0.2864583333333333,1.0,1,0,0,08009585120228205109
8,324,0.578,0.5578817733990148,0.47058823529411764,1.0,1,0,1,08009633920208205143
8,316,0.52,0.5578817733990148,0.39705882352941174,0.7666666666666667,1,0,1,08009636320238205004
8,69,0.6545454545454545,0.5578817733990148,0.5714285714285714,1.0,1,0,1,08009639620218205145
8,723,0.578,0.5578817733990148,0.4738955823293173,1.0,1,0,1,08009640220228205160
8,717,0.578,0.5578817733990148,0.4684431977559607,1.0,1,0,1,08009712920238205137
8,945,0.578,0.5578817733990148,0.24285714285714285,0.6333333333333333,1,0,0,08009760420218205143
8,425,0.578,0.5578817733990148,0.88,1.0,1,0,1,08009762220218205137
8,450,0.5527950310559007,0.5578817733990148,0.14285714285714285,1.0,1,0,0,08009765620238205103
8,416,0.7109826589595376,0.5578817733990148,1.0,0.8,1,0,1,08009783120208205103
8,377,0.578,0.5578817733990148,0.623721881390593,1.0,1,0,0,08009791320218205125
8,393,0.578,0.5578817733990148,1.0,0.8,1,0,1,08009808620218205128
8,158,0.7109826589595376,0.5578817733990148,0.7532467532467533,1.0,1,0,1,08009826020238205104
8,180,0.6545454545454545,0.5578817733990148,0.0963855421686747,0.9333333333333333,1,0,0,08009826820228205145
8,316,0.578,0.5578817733990148,0.39705882352941174,0.9666666666666667,1,0,0,08009833820228205150
8,460,0.7109826589595376,0.5578817733990148,0.8245614035087719,0.9,1,0,1,08009845720208205129
8,717,0.5527950310559007,0.5578817733990148,0.4684431977559607,1.0,1,0,0,08009911320218205162
8,880,0.578,0.5578817733990148,0.9696969696969697,0.3,1,0,1,08009998020228205153
8,393,0.7109826589595376,0.5578817733990148,1.0,0.7,1,0,1,08010004020228205129
8,1003,0.6545454545454545,0.5578817733990148,1.0,1.0,1,0,1,08010006420218205100
8,316,0.5527950310559007,0.5578817733990148,0.39705882352941174,0.7666666666666667,1,0,0,08010017620228205112
8,554,0.5,0.5578817733990148,0.2727272727272727,1.0,1,0,0,08010034720208205102
8,393,0.7109826589595376,0.5578817733990148,1.0,0.9333333333333333,1,0,1,08010042820228205113
8,721,0.7109826589595376,0.5578817733990148,0.32460732984293195,1.0,1,0,1,08010074720218205103
8,442,0.7109826589595376,0.5578817733990148,0.9605263157894737,1.0,1,0,0,08010086620208205103
8,721,0.3333333333333333,0.5578817733990148,0.32460732984293195,1.0,1,0,0,08010119020218205004
8,554,0.7272727272727273,0.5578817733990148,0.2727272727272727,0.5333333333333333,1,1,1,08010128620208200000
8,426,0.578,0.5578817733990148,0.937984496124031,0.8,1,0,0,08010146020228205117
8,990,0.578,0.5578817733990148,0.40816326530612246,1.0,1,0,0,08010199720228205112
8,1133,0.7109826589595376,0.5578817733990148,0.30434782608695654,1.0,1,0,0,08010205020208205113
8,810,0.578,0.5578817733990148,0.7037037037037037,1.0,1,0,1,08010259120218205160
8,723,0.578,0.5578817733990148,0.4738955823293173,0.5666666666666667,1,0,0,08010262920238205153
8,990,0.7109826589595376,0.5578817733990148,0.40816326530612246,1.0,1,0,1,08010268920228205112
8,721,0.578,0.5578817733990148,0.32460732984293195,1.0,1,0,1,08010333320228205128
8,723,0.578,0.5578817733990148,0.4738955823293173,0.8666666666666667,1,0,0,08010336520218205161
8,641,0.5384615384615384,0.5578817733990148,0.3488372093023256,0.4666666666666667,1,1,0,08010393520218200000
8,945,0.578,0.5578817733990148,0.24285714285714285,1.0,1,0,0,08010423020218205160
8,369,0.5142857142857142,0.5578817733990148,0.2864583333333333,1.0,1,0,1,08010445520228205001
8,358,0.578,0.5578817733990148,0.9594594594594594,0.7,1,0,1,08010504220228205137
8,471,0.5527950310559007,0.5578817733990148,0.7045454545454546,1.0,1,0,0,08010585720238205113
8,358,0.6545454545454545,0.5578817733990148,0.9594594594594594,0.9333333333333333,1,0,1,08010602420238205114
8,471,0.5527950310559007,0.5578817733990148,0.7045454545454546,1.0,1,0,0,08010602720238205113
8,420,0.578,0.5578817733990148,0.7783251231527094,0.5,1,0,1,08010659720208205131
8,440,0.14285714285714285,0.5578817733990148,0.3,1.0,1,0,0,08010665020218205001
8,1021,0.6545454545454545,0.5578817733990148,0.75,0.16666666666666666,1,0,0,08010671720218205104
8,1003,0.578,0.5578817733990148,1.0,1.0,1,0,1,08010756720228205133
8,818,0.4782608695652174,0.5578817733990148,0.588469184890656,1.0,1,0,1,08010776520248205004
8,316,0.7109826589595376,0.5578817733990148,0.39705882352941174,1.0,1,0,1,08010779820208205103
8,316,0.5833333333333334,0.5578817733990148,0.39705882352941174,1.0,1,0,1,08010784020218205106
8,1007,0.6545454545454545,0.5578817733990148,0.958904109589041,1.0,1,0,1,08010792820218205105
8,810,0.578,0.5578817733990148,0.7037037037037037,1.0,1,0,1,08010795720218205160
8,1131,0.7109826589595376,0.5578817733990148,0.6,0.9666666666666667,1,0,1,08010833220218205116
8,449,0.25,0.5578817733990148,0.4576271186440678,1.0,1,0,1,08010841320228205106
8,111,0.5527950310559007,0.5578817733990148,0.781563126252505,1.0,1,0,1,08010854720218205101
8,406,0.5384615384615384,0.5578817733990148,0.3333333333333333,0.43333333333333335,1,1,1,08010872820208200000
8,719,0.578,0.5578817733990148,0.49056603773584906,1.0,1,0,0,08010887020218205143
8,180,0.578,0.5578817733990148,0.0963855421686747,0.6333333333333333,1,0,0,08010987720228205144
8,180,0.578,0.5578817733990148,0.0963855421686747,0.5666666666666667,1,0,0,08010996220228205144
8,818,0.5527950310559007,0.5578817733990148,0.588469184890656,1.0,1,0,1,08011036920208205112
8,806,0.7272727272727273,0.5578817733990148,0.75,1.0,1,1,0,08011054920208200000
8,721,0.578,0.5578817733990148,0.32460732984293195,0.7333333333333333,1,0,0,08011057320208205133
8,717,0.578,0.5578817733990148,0.4684431977559607,1.0,1,0,1,08011080720218205161
8,361,0.6545454545454545,0.5578817733990148,0.9797297297297297,0.5333333333333333,1,0,1,08011094920248205108
8,945,0.578,0.5578817733990148,0.24285714285714285,0.8666666666666667,1,0,0,08011100920238205160
8,426,0.578,0.5578817733990148,0.937984496124031,0.9,1,0,1,08011121220228205128
8,944,0.578,0.5578817733990148,0.21985157699443414,0.6333333333333333,1,0,0,08011133220218205160
8,363,0.5527950310559007,0.5578817733990148,0.4742268041237113,1.0,1,0,0,08011158020208205113
8,717,0.578,0.5578817733990148,0.4684431977559607,0.7333333333333333,1,0,0,08011159620218205161
8,393,0.7109826589595376,0.5578817733990148,1.0,0.6666666666666666,1,0,1,08011165820218205104
8,5,0.5527950310559007,0.5578817733990148,0.6666666666666666,1.0,1,0,1,08011236020208205112
8,1007,0.578,0.5578817733990148,0.958904109589041,1.0,1,0,1,08011269720228205159
8,358,0.578,0.5578817733990148,0.9594594594594594,1.0,1,0,1,08011281520228205144
8,392,0.6545454545454545,0.5578817733990148,0.75,1.0,1,0,1,08011284620218205145
8,818,0.5527950310559007,0.5578817733990148,0.588469184890656,1.0,1,0,1,08011327220238205126
8,1061,0.578,0.5578817733990148,0.47368421052631576,1.0,1,0,0,08011328620218205144
8,717,0.578,0.5578817733990148,0.4684431977559607,1.0,1,0,1,08011384520218205160
8,454,0.578,0.5578817733990148,0.4473684210526316,1.0,1,0,1,08011406620218205143
8,1133,0.7109826589595376,0.5578817733990148,0.30434782608695654,1.0,1,0,0,08011414420218205113
8,316,0.625,0.5578817733990148,0.39705882352941174,0.7,1,1,1,08011424220218200000
8,338,0.6545454545454545,0.5578817733990148,0.9285714285714286,0.7333333333333333,1,0,1,08011477520218205105
8,442,0.6545454545454545,0.5578817733990148,0.9605263157894737,1.0,1,0,1,08011492020228205102
8,358,0.578,0.5578817733990148,0.9594594594594594,0.5,1,0,1,08011501720208205153
8,194,1.0,0.5578817733990148,0.8333333333333334,1.0,1,0,1,08011536920228205001
8,815,0.578,0.5578817733990148,0.65,1.0,1,0,1,08011540520208205137
8,818,0.46875,0.5578817733990148,0.588469184890656,1.0,1,0,1,08011553020228205004
8,316,0.6818181818181818,0.5578817733990148,0.39705882352941174,0.8333333333333334,1,0,0,08011642120248205004
8,612,0.578,0.5578817733990148,0.14285714285714285,1.0,1,0,0,08011661920208205137
8,400,0.5,0.5578817733990148,0.9545454545454546,0.5,1,0,1,08011686020218205102
8,160,0.5,0.5578817733990148,0.8333333333333334,1.0,1,0,1,08011782920208205106
8,478,0.7109826589595376,0.5578817733990148,0.25,0.9666666666666667,1,0,0,08011815220238205114
8,662,0.7109826589595376,0.5578817733990148,0.46153846153846156,0.9666666666666667,1,0,0,08011819020208205103
8,1049,0.578,0.5578817733990148,0.9354838709677419,1.0,1,0,1,08011843320218205128
8,344,0.5527950310559007,0.5578817733990148,0.6033519553072626,1.0,1,0,0,08011868720218205100
8,1003,0.578,0.5578817733990148,1.0,1.0,1,0,1,08011873720218205144
8,368,0.25,0.5578817733990148,0.4620938628158845,0.7,1,0,0,08011959420228205106
8,990,0.5527950310559007,0.5578817733990148,0.40816326530612246,0.7,1,0,0,08012040920208205112
8,164,0.7109826589595376,0.5578817733990148,0.9166666666666666,1.0,1,0,1,08012072020228205103
8,22,0.7109826589595376,0.5578817733990148,0.7890127388535032,1.0,1,0,0,08012087420238205101
8,944,0.578,0.5578817733990148,0.21985157699443414,0.7,1,0,0,08012111720218205160
8,945,0.578,0.5578817733990148,0.24285714285714285,1.0,1,0,0,08012114620238205160
8,316,0.16666666666666666,0.5578817733990148,0.39705882352941174,1.0,1,0,0,08012151220228205001
8,818,0.578,0.5578817733990148,0.588469184890656,1.0,1,0,1,08012173220218205125
8,377,0.578,0.5578817733990148,0.623721881390593,1.0,1,0,0,08012192920228205137
8,27,0.578,0.5578817733990148,0.760806916426513,1.0,1,0,0,08012202220238205123
8,369,0.5833333333333334,0.5578817733990148,0.2864583333333333,1.0,1,0,1,08012228620238205124
8,990,0.578,0.5578817733990148,0.40816326530612246,1.0,1,0,0,08012253620228205137
